-5.624216198921203613e-01,-1.414478421211242676e+00,-1.815295517444610596e-01,1.042053127288818359e+01,-1.650922894477844238e+00,3.081962823867797852e+00,7.262531667947769165e-02,-3.298294305801391602e+00,-2.506850242614746094e+00,-3.961731195449829102e+00
2.432837247848510742e+00,3.489488601684570312e+00,-3.770210742950439453e+00,-1.865759968757629395e+00,-4.379287242889404297e+00,-4.945777416229248047e+00,-8.798412084579467773e-01,-4.009213447570800781e+00,1.415107536315917969e+01,-2.235999554395675659e-01
1.269538044929504395e+00,6.581984519958496094e+00,-3.166176795959472656e+00,-2.580144882202148438e+00,-3.913032770156860352e+00,-4.071526527404785156e+00,-2.007389307022094727e+00,-2.621668577194213867e+00,7.956150054931640625e+00,2.552433729171752930e+00
9.132417678833007812e+00,-6.741343736648559570e-01,3.191518187522888184e-01,1.263180732727050781e+00,-4.370996952056884766e+00,-3.771388292312622070e+00,-3.440630674362182617e+00,-3.042418003082275391e+00,3.298051595687866211e+00,1.286276221275329590e+00
-3.209269523620605469e+00,-6.691902875900268555e-01,2.741902589797973633e+00,7.462950348854064941e-01,6.013473272323608398e-01,-1.929332613945007324e+00,1.001671886444091797e+01,-4.161962509155273438e+00,-2.139894962310791016e+00,-1.997870445251464844e+00
-4.231856346130371094e+00,-3.180525302886962891e+00,-6.927586197853088379e-01,5.360830307006835938e+00,-6.083695888519287109e-01,2.854101657867431641e+00,1.138389015197753906e+01,-3.440398693084716797e+00,-3.941562891006469727e+00,-3.504518747329711914e+00
-1.582453966140747070e+00,6.392006874084472656e+00,-9.230429530143737793e-01,5.925221443176269531e-01,-3.596527338027954102e+00,3.207839488983154297e+00,-1.918983578681945801e+00,-1.199655055999755859e+00,-3.318336963653564453e+00,2.347054243087768555e+00
-1.637256979942321777e+00,-2.056705713272094727e+00,1.001356720924377441e+00,-8.662786483764648438e-01,-2.034193515777587891e+00,-6.732692122459411621e-01,1.170186424255371094e+01,-2.149708986282348633e+00,-3.021320581436157227e+00,-2.647446990013122559e-01
-4.163889884948730469e+00,-4.356320858001708984e+00,-2.662222862243652344e+00,1.100091266632080078e+01,9.249899387359619141e-01,6.767141819000244141e+00,-1.149622440338134766e+00,6.125010251998901367e-01,-3.724975585937500000e+00,-3.248703718185424805e+00
-1.690989732742309570e+00,9.120546340942382812e+00,-4.181576728820800781e+00,-2.796216011047363281e+00,-2.218672037124633789e+00,-3.249979257583618164e+00,-1.214354276657104492e+00,-2.204704999923706055e+00,9.487856030464172363e-01,7.488390922546386719e+00
8.136727333068847656e+00,-2.878452777862548828e+00,-5.369501709938049316e-01,1.907936334609985352e+00,6.447803974151611328e-01,1.333325386047363281e+00,-2.848329782485961914e+00,-1.445452690124511719e+00,-2.536947488784790039e+00,-1.776621699333190918e+00
-1.242897748947143555e+00,4.359401226043701172e+00,-5.536041736602783203e+00,-1.278836965560913086e+00,-4.548089981079101562e+00,-3.056505441665649414e+00,-2.889210700988769531e+00,-3.750917613506317139e-01,8.074681758880615234e-01,1.376238059997558594e+01
-3.642162799835205078e+00,-3.747737646102905273e+00,5.177921652793884277e-01,3.565093278884887695e+00,4.946375846862792969e+00,6.801790714263916016e+00,-7.877721190452575684e-01,2.340446472167968750e+00,-5.514529228210449219e+00,-4.478788852691650391e+00
-3.126305580139160156e+00,-1.291920065879821777e+00,-1.841132164001464844e+00,-2.337582409381866455e-01,-6.447950601577758789e-01,1.881337761878967285e+00,-1.818448662757873535e+00,1.161250972747802734e+01,-2.884093523025512695e+00,-1.652432680130004883e+00
